INDEX,COMPANY,DATE,DAYS,FREQUENCY,PRICE,AMOUNT,LAT,LONG,HALAL SOURCES IDENTIFIED,HALAL SUPPLY CHAIN USAGE DEFINED,FOLLOW HTM
1523,COMP3,27/8/2020,332,12,18.25,219,3.2181,101.6211,1,0,0
1524,COMP3,28/8/2020,333,22,18.25,401.5,3.2181,101.6211,1,1,1
1525,COMP3,29/8/2020,334,31,18.25,565.75,3.2181,101.621,0,0,0
1526,COMP3,30/8/2020,335,18,18.25,328.5,3.2181,101.6209,1,1,1
1527,COMP3,31/8/2020,336,4,18.25,73,3.2181,101.6206,0,1,0
1528,COMP3,1/9/2020,337,16,18.25,292,3.2181,101.6211,1,0,0
1529,COMP3,2/9/2020,338,4,18.25,73,3.2181,101.6206,1,1,1
1530,COMP3,3/9/2020,339,28,18.25,511,3.2181,101.6209,0,0,0
1531,COMP3,4/9/2020,340,18,18.25,328.5,3.2181,101.6211,0,0,0
1532,COMP3,5/9/2020,341,10,18.25,182.5,3.2181,101.6211,0,1,0
1533,COMP3,6/9/2020,342,27,18.25,492.75,3.2181,101.6207,1,0,0
1534,COMP3,7/9/2020,343,35,18.25,638.75,3.2181,101.621,0,0,0
1535,COMP3,8/9/2020,344,10,18.25,182.5,3.2181,101.6208,0,1,0
1536,COMP3,9/9/2020,345,41,18.25,748.25,3.2181,101.6206,1,1,1
1537,COMP3,10/9/2020,346,39,18.25,711.75,3.2181,101.6211,0,0,0
1538,COMP3,11/9/2020,347,43,18.25,784.75,3.2181,101.6206,0,0,0
1539,COMP3,12/9/2020,348,17,18.25,310.25,3.2181,101.6211,1,1,1
1540,COMP3,13/9/2020,349,34,18.25,620.5,3.2181,101.6207,1,0,0
1541,COMP3,14/9/2020,350,11,18.25,200.75,3.2181,101.6211,0,1,0
1542,COMP3,15/9/2020,351,27,18.25,492.75,3.2181,101.6209,1,1,1
1543,COMP3,16/9/2020,352,44,18.25,803,3.2181,101.6209,1,1,1
1544,COMP3,17/9/2020,353,16,18.25,292,3.2181,101.6206,0,0,0
1545,COMP3,18/9/2020,354,34,18.25,620.5,3.2181,101.6206,1,0,0
1546,COMP3,19/9/2020,355,1,18.25,18.25,3.2181,101.6206,0,0,0
1547,COMP3,20/9/2020,356,20,18.25,365,3.2181,101.6209,0,1,0
1548,COMP3,21/9/2020,357,26,18.25,474.5,3.2181,101.621,1,1,1
1549,COMP3,22/9/2020,358,38,18.25,693.5,3.2181,101.6208,1,1,1
1550,COMP3,23/9/2020,359,42,18.25,766.5,3.2181,101.6211,0,0,0
1551,COMP3,24/9/2020,360,11,18.25,200.75,3.2181,101.6209,1,1,1
1552,COMP3,25/9/2020,361,44,18.25,803,3.2181,101.6207,1,0,0
1553,COMP3,26/9/2020,362,14,18.25,255.5,3.2181,101.6211,0,0,0
1554,COMP3,27/9/2020,363,45,18.25,821.25,3.2181,101.6206,0,0,0
1555,COMP3,28/9/2020,364,5,18.25,91.25,3.2181,101.6209,0,1,0
1556,COMP3,29/9/2020,365,26,18.25,474.5,3.2181,101.6206,0,0,0
1557,COMP3,30/9/2020,366,29,18.25,529.25,3.2181,101.621,0,0,0
1558,COMP3,1/10/2020,367,40,18.25,730,3.2181,101.6209,0,0,0
1559,COMP3,2/10/2020,368,11,18.25,200.75,3.2181,101.6207,1,1,1
1560,COMP3,3/10/2020,369,20,18.25,365,3.2181,101.6206,0,0,0
1561,COMP3,4/10/2020,370,38,18.25,693.5,3.2181,101.6206,1,1,1
1562,COMP3,5/10/2020,371,16,18.25,292,3.2181,101.621,0,0,0
1563,COMP3,6/10/2020,372,35,18.25,638.75,3.2181,101.6206,0,0,0
1564,COMP3,7/10/2020,373,33,18.25,602.25,3.2181,101.6206,0,0,0
1565,COMP3,8/10/2020,374,36,18.25,657,3.2181,101.6208,0,1,0
1566,COMP3,9/10/2020,375,23,18.25,419.75,3.2181,101.6207,1,0,0
1567,COMP3,10/10/2020,376,25,18.25,456.25,3.2181,101.6206,0,1,0
1568,COMP3,11/10/2020,377,28,18.25,511,3.2181,101.6208,0,1,0
1569,COMP3,12/10/2020,378,44,18.25,803,3.2181,101.6206,1,1,1
1570,COMP3,13/10/2020,379,42,18.25,766.5,3.2181,101.6208,0,1,0
1571,COMP3,14/10/2020,380,13,18.25,237.25,3.2181,101.6209,1,0,0
1572,COMP3,15/10/2020,381,1,18.25,18.25,3.2181,101.6208,1,1,1
1573,COMP3,16/10/2020,382,40,18.25,730,3.2181,101.6206,1,0,0
1574,COMP3,17/10/2020,383,7,18.25,127.75,3.2181,101.6207,0,1,0
1575,COMP3,18/10/2020,384,9,18.25,164.25,3.2181,101.6208,0,0,0
1576,COMP3,19/10/2020,385,22,18.25,401.5,3.2181,101.6209,0,1,0
1577,COMP3,20/10/2020,386,16,18.25,292,3.2181,101.6207,0,1,0
1578,COMP3,21/10/2020,387,21,18.25,383.25,3.2181,101.6208,0,1,0
1579,COMP3,22/10/2020,388,39,18.25,711.75,3.2181,101.621,1,0,0
1580,COMP3,23/10/2020,389,34,18.25,620.5,3.2181,101.6207,0,1,0
1581,COMP3,24/10/2020,390,38,18.25,693.5,3.2181,101.6209,1,1,1
1582,COMP3,25/10/2020,391,5,18.25,91.25,3.2181,101.6211,1,0,0
1583,COMP3,26/10/2020,392,9,18.25,164.25,3.2181,101.6206,0,1,0
1584,COMP3,27/10/2020,393,39,18.25,711.75,3.2181,101.6206,1,1,1
1585,COMP3,28/10/2020,394,38,18.25,693.5,3.2181,101.6208,0,0,0
1586,COMP3,29/10/2020,395,22,18.25,401.5,3.2181,101.6211,0,1,0
1587,COMP3,30/10/2020,396,11,18.25,200.75,3.2181,101.6211,0,0,0
1588,COMP3,31/10/2020,397,44,18.25,803,3.2181,101.6209,0,1,0
